x_m,solid_temperature_C,water_bulk_temperature_C,heater_input_W_per_m,heat_to_water_W_per_m,heat_to_ambient_W_per_m
0.012416666666666668,144.6506382588685,16.022794453866318,100000.0,99940.09900777835,58.87230636425688
0.012500000000000002,144.66882762719885,16.062639623421845,100000.0,99923.27307915733,58.88103726105545
0.012583333333333335,144.68701547767526,16.102478084878413,100000.0,99906.45118320598,58.88976742928412
0.012666666666666668,144.70520038027988,16.14230983962225,100000.0,99889.63220776487,58.89849618253434
0.012750000000000001,144.72338090524318,16.182134888596195,100000.0,99872.81504121203,58.90722283451672
0.012833333333333335,144.74155562294925,16.221953232299995,100000.0,99855.99857238916,58.915946699015635
0.012916666666666668,144.75972310384134,16.261764870790394,100000.0,99839.18169052807,58.92466708984384
0.013000000000000001,144.7778819183273,16.301569803681318,100000.0,99822.36328517714,58.9333833207971
0.013083333333333336,144.79603063668492,16.341368030143993,100000.0,99805.54224612772,58.94209470560876
0.013166666666666669,144.81416782896773,16.38115954890699,100000.0,99788.71746334073,58.95080055790451
0.013250000000000001,144.8322920649102,16.420944358256303,100000.0,99771.88782687318,58.9595001911569
0.013333333333333336,144.85040191383365,16.46072245603539,100000.0,99755.0522268048,58.96819291864015
0.013416666666666669,144.8684959445514,16.500493839645138,100000.0,99738.20955316458,58.97687805338467
0.013500000000000002,144.88657272527462,16.54025850604382,100000.0,99721.35869585752,58.98555490813182
0.013583333333333334,144.90463082351764,16.580016451747063,100000.0,99704.49854459106,58.994222795288465
0.013666666666666669,144.92266880600368,16.61976767282775,100000.0,99687.6279888021,59.00288102688177
0.013750000000000002,144.94068523857004,16.65951216491587,100000.0,99670.74591758318,59.01152891451362
0.013833333333333335,144.95867868607382,16.699249923198387,100000.0,99653.85121960957,59.02016576931543
0.01391666666666667,144.9766477122971,16.738980942419047,100000.0,99636.94278306558,59.02879090190261
0.014000000000000002,144.99459087985264,16.77870521687819,100000.0,99620.01949557159,59.037403622329265
0.014083333333333335,145.01250675008885,16.81842274043249,100000.0,99603.08024411024,59.046003240042644
0.014166666666666668,145.03039388299538,16.858133506494696,100000.0,99586.12391495344,59.05458906383778
0.014250000000000002,145.04825083710807,16.89783750803332,100000.0,99569.14939358865,59.06316040181187
0.014333333333333335,145.06607616941426,16.93753473757233,100000.0,99552.1555646456,59.071716561318844
0.014416666666666668,145.08386843525784,16.977225187190804,100000.0,99535.14131182276,59.08025684892376
0.014500000000000002,145.1016261882442,17.016908848522483,100000.0,99518.1055178139,59.088780570357216
0.014583333333333335,145.11934798014522,17.056585712755414,100000.0,99501.04706423444,59.0972870304697
0.014666666666666668,145.13703236080397,17.096255770631487,100000.0,99483.96483154783,59.105775533185906
0.014750000000000003,145.15467787803954,17.135919012445953,100000.0,99466.85769899203,59.11424538145897
0.014833333333333336,145.17228307755155,17.17557542804696,100000.0,99449.72454450553,59.12269587722474
0.014916666666666668,145.18984650282482,17.21522500683496,100000.0,99432.5642446539,59.131126321355914
0.015000000000000001,145.20736669503364,17.25486773776217,100000.0,99415.37567455572,59.139536013616144
0.015083333333333336,145.2248421929459,17.29450360933201,100000.0,99398.15770780861,59.14792425261404
0.015166666666666669,145.24227153282766,17.33413260959845,100000.0,99380.9092164155,59.15629033575728
0.015250000000000001,145.25965324834655,17.373754726165366,100000.0,99363.62907071016,59.164633559206344
0.015333333333333336,145.27698587047618,17.413369946185856,100000.0,99346.31613928344,59.172953217828564
0.015416666666666669,145.29426792739952,17.452978256361547,100000.0,99328.96928890869,59.181248605151765
0.015500000000000002,145.31149794441262,17.492579642941834,100000.0,99311.58738446758,59.189519013318055
0.015583333333333336,145.32867444382788,17.532174091723128,100000.0,99294.16928887555,59.19776373303738
0.01566666666666667,145.3457959448773,17.571761588048048,100000.0,99276.71386300721,59.2059820535411
0.015750000000000004,145.36286096361565,17.611342116804593,100000.0,99259.21996562181,59.21417326253551
0.015833333333333335,145.3798680128232,17.65091566242528,100000.0,99241.68645328832,59.222336646155135
0.01591666666666667,145.3968156019085,17.69048220888628,100000.0,99224.11218031046,59.23047148891607
0.016,145.41370223681076,17.730041739706458,100000.0,99206.49599865184,59.23857707366916
0.016083333333333335,145.43052641990238,17.769594237946457,100000.0,99188.8367578606,59.24665268155314
0.01616666666666667,145.4472866498907,17.809139686207715,100000.0,99171.13330499419,59.25469759194754
0.01625,145.46398142172023,17.848678066631443,100000.0,99153.38448454392,59.26271108242571
0.016333333333333335,145.48060922647403,17.888209360897605,100000.0,99135.58913835931,59.270692428707534
0.01641666666666667,145.49716855127522,17.92773355022384,100000.0,99117.74610557231,59.278640904612104
0.0165,145.51365787918832,17.967250615364357,100000.0,99099.85422252154,59.28655578201039
0.016583333333333335,145.53007568912003,18.006760536608823,100000.0,99081.912322676,59.29443633077761
0.01666666666666667,145.54642045572007,18.04626329378118,100000.0,99063.91923655907,59.30228181874563
0.01675,145.5626906492816,18.085758866238486,100000.0,99045.87379167191,59.31009151165516
0.016833333333333336,145.57888473564148,18.12524723286966,100000.0,99027.77481241702,59.317864673107906
0.01691666666666667,145.59500117608007,18.164728372094267,100000.0,99009.62112002131,59.32560056451843
0.017,145.6110384272211,18.2042022618612,100000.0,98991.41153245927,59.33329844506613
0.017083333333333336,145.62699494093107,18.2436688796474,100000.0,98973.14486437594,59.34095757164691
0.01716666666666667,145.6428691642181,18.283128202456506,100000.0,98954.8199270092,59.348577198824685
0.01725,145.65865953913104,18.322580206817445,100000.0,98936.43552811262,59.356156578782894
